0,2.0
1,1.9012337982377385
2,1.6201871226540119
3,1.2000235185633152
4,0.7044885311072941
5,0.2071067811865478
6,-0.2212317420824742
7,-0.5241571009942587
8,-0.6691306063588582
9,-0.6525825293347166
10,-0.5000000000000003
11,-0.26096292830788503
12,-1.1102230246251565e-16
13,0.2151401066193111
14,0.3257602053501275
15,0.29289321881345254
16,0.10452846326765375
17,-0.22187591782950888
18,-0.6420395219202057
19,-1.0922168038627906
20,-1.4999999999999991
21,-1.796705334970085
22,-1.9292041170289589
23,-1.8691541249221737
24,-1.6180339887498953
25,-1.207106781186549
26,-0.6923137155601278
27,-0.1449735053645999
28,0.36011361198390945
29,0.7571109926023694
30,0.9999999999999998
31,1.0699799226828322
32,0.9781476007338062
33,0.7630074941144946
34,0.48325678902482117
35,0.20710678118654835
36,2.220446049250313e-16
37,-0.08714107654543746
38,-0.02709108443865238
39,0.17867134622018987
40,0.49999999999999845
41,0.8831598773274812
42,1.2600735106701004
43,1.5601371305472247
44,1.7225624520175473
45,1.7071067811865477
46,1.501330709935075
47,1.1231211060984077
48,0.6180339887498959
49,0.051906001772579674
50,-0.4999999999999969
51,-0.9654514594151766
52,-1.2871645951087523
53,-1.4321381004733538
54,-1.3968022466674208
55,-1.2071067811865483
56,-0.913545457642604
57,-0.5819895298134216
58,-0.28192590993629674
59,-0.07414288295253801
